"No.","Time","Source","Destination","Protocol","Length","Info"
"15743","18.984611","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=pas"
"15745","18.987252","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3071, FN=0, Flags=........C, BI=100, SSID=pas"
"15746","18.989559","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2340, FN=0, Flags=........C, BI=100, SSID=pas"
"15747","18.989736","Cisco_43:ba:c2","Broadcast","802.11","252","Beacon frame, SN=3471, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15748","18.990241","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=716, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15750","18.992946","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=pdi"
"15752","19.002253","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=3472, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15753","19.004916","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3999, FN=0, Flags=........C, BI=100, SSID=NEO"
"15759","19.011911","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3659, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"15761","19.014417","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=3473, FN=0, Flags=........C, BI=100, SSID=pas"
"15762","19.015164","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=717, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15772","19.025514","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=pdi"
"15775","19.027116","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=718, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15778","19.028209","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=3072, FN=0, Flags=........C, BI=100, SSID=pdi"
"15779","19.028888","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15782","19.030524","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2341, FN=0, Flags=........C, BI=100, SSID=pdi"
"15786","19.037854","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15787","19.039413","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=719, FN=0, Flags=........C, BI=100, SSID=pas"
"15788","19.040419","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3073, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15791","19.050647","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=2054, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"15794","19.054117","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=1468, FN=0, Flags=........C, BI=100, SSID=pas"
"15795","19.055446","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=3474, FN=0, Flags=........C, BI=100, SSID=pdi"
"15798","19.062376","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15804","19.065184","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=3074, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15808","19.067614","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2344, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15815","19.075712","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15818","19.080084","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=2345, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15819","19.080605","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=720, FN=0, Flags=........C, BI=100, SSID=pdi"
"15821","19.086970","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=4057, FN=0, Flags=........C, BI=100, SSID=pas"
"15822","19.089729","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3087, FN=0, Flags=........C, BI=100, SSID=pas"
"15823","19.092073","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2346, FN=0, Flags=........C, BI=100, SSID=pas"
"15824","19.092489","Cisco_43:ba:c2","Broadcast","802.11","252","Beacon frame, SN=3476, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15825","19.092915","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=721, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15828","19.101830","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=4003, FN=0, Flags=........C, BI=100, SSID=NEO"
"15832","19.106481","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=1470, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15835","19.114195","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3660, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"15837","19.116944","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=3480, FN=0, Flags=........C, BI=100, SSID=pas"
"15838","19.117752","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=722, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15845","19.127893","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=4058, FN=0, Flags=........C, BI=100, SSID=pdi"
"15847","19.129950","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=723, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15848","19.130620","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=3088, FN=0, Flags=........C, BI=100, SSID=pdi"
"15849","19.130924","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=1471, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15852","19.132864","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2347, FN=0, Flags=........C, BI=100, SSID=pdi"
"15860","19.140574","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15862","19.142381","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=724, FN=0, Flags=........C, BI=100, SSID=pas"
"15864","19.143524","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15865","19.143814","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3089, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15867","19.145267","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=2350, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15871","19.154874","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=2056, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"15883","19.169948","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2351, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15904","19.180212","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=3105, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15908","19.182215","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=2352, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15909","19.183160","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=725, FN=0, Flags=........C, BI=100, SSID=pdi"
"15924","19.189557","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=pas"
"15925","19.192105","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3127, FN=0, Flags=........C, BI=100, SSID=pas"
"15926","19.194553","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2353, FN=0, Flags=........C, BI=100, SSID=pas"
"15927","19.195132","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=726, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15929","19.207030","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=3484, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15930","19.209277","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=NEO"
"15934","19.216759","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3661, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"15937","19.230234","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=pdi"
"15940","19.232581","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15941","19.232965","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=3128, FN=0, Flags=........C, BI=100, SSID=pdi"
"15945","19.235346","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2354, FN=0, Flags=........C, BI=100, SSID=pdi"
"15952","19.242454","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15954","19.244854","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=729, FN=0, Flags=........C, BI=100, SSID=pas"
"15955","19.245155","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3129, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15958","19.255257","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=2057, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"15960","19.260138","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=3486, FN=0, Flags=........C, BI=100, SSID=pdi"
"15961","19.267344","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=3, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15967","19.269743","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=3130, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15974","19.272329","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2356, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15976","19.273119","Cisco_43:ba:c1","Broadcast","802.11","252","Beacon frame, SN=3487, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15981","19.279318","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=15, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15983","19.282056","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=3140, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15984","19.284426","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=2357, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"15985","19.285055","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=730, FN=0, Flags=........C, BI=100, SSID=pdi"
"15987","19.291657","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=pas"
"15989","19.294342","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3141, FN=0, Flags=........C, BI=100, SSID=pas"
"15992","19.296681","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2358, FN=0, Flags=........C, BI=100, SSID=pas"
"15993","19.296991","Cisco_43:ba:c2","Broadcast","802.11","252","Beacon frame, SN=3488, FN=0, Flags=........C, BI=100, SSID=alumnos"
"15994","19.297451","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=731, FN=0, Flags=........C, BI=100, SSID=eduroam"
"15995","19.299724","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=1530, FN=0, Flags=........C, BI=100, SSID=pdi"
"15997","19.309033","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=4010, FN=0, Flags=........C, BI=100, SSID=NEO"
"16003","19.319214","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3662, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"16005","19.321907","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=3490, FN=0, Flags=........C, BI=100, SSID=pas"
"16006","19.322369","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=732, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16010","19.332865","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=pdi"
"16013","19.336059","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=733, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16014","19.337778","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2359, FN=0, Flags=........C, BI=100, SSID=pdi"
"16022","19.346654","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=734, FN=0, Flags=........C, BI=100, SSID=pas"
"16023","19.346926","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=19, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16024","19.347655","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3143, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16026","19.350115","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=2362, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16027","19.357710","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=2058, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"16029","19.361090","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=1553, FN=0, Flags=........C, BI=100, SSID=pas"
"16030","19.362569","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=3493, FN=0, Flags=........C, BI=100, SSID=pdi"
"16031","19.369485","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=20, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16043","19.374709","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2363, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16066","19.384697","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=3168, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16068","19.386931","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=2364, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16069","19.387777","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=pdi"
"16072","19.394013","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=42, FN=0, Flags=........C, BI=100, SSID=pas"
"16073","19.396823","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3169, FN=0, Flags=........C, BI=100, SSID=pas"
"16074","19.399092","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2365, FN=0, Flags=........C, BI=100, SSID=pas"
"16078","19.410179","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=4013, FN=0, Flags=........C, BI=100, SSID=NEO"
"16080","19.411665","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=3496, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16085","19.421501","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3663, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"16087","19.424067","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=3497, FN=0, Flags=........C, BI=100, SSID=pas"
"16088","19.424460","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=737, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16095","19.435264","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=43, FN=0, Flags=........C, BI=100, SSID=pdi"
"16096","19.436646","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=738, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16097","19.437790","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=3170, FN=0, Flags=........C, BI=100, SSID=pdi"
"16098","19.438913","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=1556, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16100","19.440090","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2366, FN=0, Flags=........C, BI=100, SSID=pdi"
"16109","19.447390","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=44, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16110","19.448960","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=739, FN=0, Flags=........C, BI=100, SSID=pas"
"16111","19.449985","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3171, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16112","19.452498","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=2367, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16114","19.460242","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=2059, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"16115","19.462780","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=1576, FN=0, Flags=........C, BI=100, SSID=pas"
"16116","19.465137","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=3498, FN=0, Flags=........C, BI=100, SSID=pdi"
"16118","19.472370","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=45, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16125","19.474662","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=3172, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16132","19.477180","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2368, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16143","19.487240","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=3194, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16147","19.490211","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=740, FN=0, Flags=........C, BI=100, SSID=pdi"
"16150","19.496511","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=71, FN=0, Flags=........C, BI=100, SSID=pas"
"16151","19.499245","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3198, FN=0, Flags=........C, BI=100, SSID=pas"
"16153","19.502147","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=2370, FN=0, Flags=........C, BI=100, SSID=pas"
"16154","19.502585","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=741, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16157","19.503855","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=1577, FN=0, Flags=........C, BI=100, SSID=pdi"
"16162","19.514128","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=3502, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16163","19.516264","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=1578, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16166","19.524130","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3664, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"16167","19.526437","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=3505, FN=0, Flags=........C, BI=100, SSID=pas"
"16168","19.526942","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=742, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16169","19.528669","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=4017, FN=0, Flags=........C, BI=100, SSID=NEO"
"16178","19.539161","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16180","19.540547","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=3199, FN=0, Flags=........C, BI=100, SSID=pdi"
"16181","19.542568","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=2371, FN=0, Flags=........C, BI=100, SSID=pdi"
"16195","19.550177","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=73, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16197","19.551652","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=pas"
"16200","19.552609","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=3200, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16201","19.554849","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=2383, FN=0, Flags=........C, BI=100, SSID=eduroam"
"16207","19.567404","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=3515, FN=0, Flags=........C, BI=100, SSID=pdi"
"16211","19.575167","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=74, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16222","19.579812","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=2384, FN=0, Flags=........C, BI=100, SSID=alumnos"
"16239","19.587048","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=95, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16242","19.589439","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=3219, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16243","19.591725","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=2385, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"16244","19.592463","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=746, FN=0, Flags=........C, BI=100, SSID=pdi"
"16246","19.598908","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=98, FN=0, Flags=........C, BI=100, SSID=pas"
"16247","19.601724","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=3220, FN=0, Flags=........C, BI=100, SSID=pas"
